label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20

Left,0.2599811553955078,0.3163706362247467,0.36852848529815674,0.41796156764030457,0.4582875967025757,0.34343791007995605,0.34876731038093567,0.33800065517425537,0.340265154838562,0.31071293354034424,0.31232351064682007,0.3039071261882782,0.30744263529777527,0.27679508924484253,0.27779924869537354,0.2747223377227783,0.2787526249885559,0.24258165061473846,0.2449837476015091,0.2451917827129364,0.2474304735660553,0.6168859004974365,0.5934880971908569,0.5456082224845886,0.5150476694107056,0.5075482130050659,0.4636854827404022,0.42470765113830566,0.475127637386322,0.49451348185539246,0.45580655336380005,0.4210115969181061,0.4790192246437073,0.4925410747528076,0.4537140130996704,0.4263334572315216,0.47951623797416687,0.49352237582206726,0.4536474645137787,0.4290463626384735,0.46836787462234497,0.4867161214351654,-1.592071470213341e-07,-0.022681649774312973,-0.03429007530212402,-0.04599304869771004,-0.053150199353694916,-0.004648040980100632,-0.031227843835949898,-0.04429851099848747,-0.04915150627493858,-0.0035459939390420914,-0.02850385010242462,-0.030777299776673317,-0.026778120547533035,-0.008340016007423401,-0.032015249133110046,-0.021026477217674255,-0.007734351325780153,-0.015704289078712463,-0.024639738723635674,-0.012076585553586483,0.0008729560649953783

Left,0.2577313184738159,0.31452590227127075,0.3678419589996338,0.4174228012561798,0.45756620168685913,0.3420644998550415,0.3469689190387726,0.33610081672668457,0.33941030502319336,0.30861660838127136,0.30932021141052246,0.30100420117378235,0.30552753806114197,0.27549484372138977,0.2757429778575897,0.27206283807754517,0.2763585150241852,0.24366505444049835,0.24500834941864014,0.24366626143455505,0.24599230289459229,0.6171174049377441,0.5933504104614258,0.5452439188957214,0.5139237642288208,0.5053302645683289,0.4662640690803528,0.42217397689819336,0.47357314825057983,0.497334748506546,0.45842328667640686,0.4203070402145386,0.47799938917160034,0.49807631969451904,0.45603513717651367,0.4265148937702179,0.4784143269062042,0.49792376160621643,0.45582905411720276,0.429330050945282,0.4681488871574402,0.4902943968772888,-1.642673197466138e-07,-0.02455003559589386,-0.035936933010816574,-0.04676929861307144,-0.052617546170949936,-0.004074115306138992,-0.02922900952398777,-0.04195720702409744,-0.04667653143405914,-0.0013041775673627853,-0.026664648205041885,-0.029962319880723953,-0.0259348563849926,-0.004527782090008259,-0.028106126934289932,-0.018735891208052635,-0.005922944750636816,-0.010479362681508064,-0.01983651891350746,-0.008850802667438984,0.0033893391955643892

Left,0.3026992976665497,0.3595864176750183,0.4107646942138672,0.45830652117729187,0.4972997307777405,0.3880675733089447,0.39490145444869995,0.37860190868377686,0.37504488229751587,0.35554614663124084,0.3587510287761688,0.3461148738861084,0.345124751329422,0.3219427168369293,0.32457873225212097,0.31726208329200745,0.31700339913368225,0.2884507179260254,0.2917727828025818,0.2879750728607178,0.2878156006336212,0.6047347784042358,0.5850759148597717,0.5421249270439148,0.513867199420929,0.5102473497390747,0.45630571246147156,0.42371517419815063,0.4728558659553528,0.49620410799980164,0.44589757919311523,0.41708067059516907,0.4733917713165283,0.49385470151901245,0.44287344813346863,0.41924411058425903,0.47157248854637146,0.49131157994270325,0.44393324851989746,0.419251024723053,0.45957401394844055,0.4810686409473419,-1.8497061660127656e-07,-0.018586033955216408,-0.02825419045984745,-0.039171312004327774,-0.0466681569814682,0.0027367514558136463,-0.02120441198348999,-0.035012971609830856,-0.040341027081012726,0.0029678691644221544,-0.019588593393564224,-0.023950278759002686,-0.021098725497722626,-0.002245605457574129,-0.023864788934588432,-0.01644793339073658,-0.005289564840495586,-0.009533112868666649,-0.01758929342031479,-0.006640733685344458,0.005289077293127775

Left,0.32734739780426025,0.3820860981941223,0.4317946434020996,0.47727859020233154,0.5147499442100525,0.40541353821754456,0.4149705469608307,0.40311139822006226,0.39931154251098633,0.37470701336860657,0.38155779242515564,0.37204667925834656,0.36950841546058655,0.3423323333263397,0.34881705045700073,0.3436283767223358,0.34108272194862366,0.30888688564300537,0.3180418014526367,0.3171214759349823,0.31492847204208374,0.6003789901733398,0.5826425552368164,0.541256844997406,0.5153894424438477,0.5104166269302368,0.45739778876304626,0.4218660891056061,0.47047245502471924,0.4914027452468872,0.44826704263687134,0.41627395153045654,0.4727663993835449,0.489969402551651,0.44521647691726685,0.418456107378006,0.47134456038475037,0.48892900347709656,0.4446171522140503,0.4198315143585205,0.45835694670677185,0.47703248262405396,-1.4639387302395335e-07,-0.019218336790800095,-0.029454611241817474,-0.04078860953450203,-0.04845980554819107,0.000947998370975256,-0.02363690547645092,-0.037349652498960495,-0.04259772226214409,0.0009965671924874187,-0.022135239094495773,-0.02661609649658203,-0.024189291521906853,-0.0043590860441327095,-0.026660270988941193,-0.01830431818962097,-0.006620737724006176,-0.011770406737923622,-0.019991837441921234,-0.008395720273256302,0.003741650376468897

Left,0.32739904522895813,0.3820659816265106,0.43235474824905396,0.47664332389831543,0.5133512616157532,0.40573251247406006,0.4147295653820038,0.4018878936767578,0.39695116877555847,0.3737652599811554,0.38081303238868713,0.3699236810207367,0.3668014407157898,0.34171003103256226,0.3482585549354553,0.3421899080276489,0.33980417251586914,0.3091893792152405,0.3184979557991028,0.3168601393699646,0.3146933913230896,0.5974666476249695,0.5812320113182068,0.5403907299041748,0.513501763343811,0.5082771182060242,0.458414226770401,0.4213229715824127,0.46856439113616943,0.4943757951259613,0.4495857357978821,0.41512826085090637,0.47215530276298523,0.4943850040435791,0.4468301236629486,0.41949737071990967,0.47185805439949036,0.4922100305557251,0.44657817482948303,0.4193073511123657,0.45858970284461975,0.479992538690567,-1.7664332574440778e-07,-0.020925095304846764,-0.030985726043581963,-0.04146880283951759,-0.048319172114133835,-0.0007321407902054489,-0.02536185085773468,-0.039451971650123596,-0.04486857354640961,0.00020602595759555697,-0.023878302425146103,-0.029252823442220688,-0.02688346989452839,-0.004262545146048069,-0.028025643900036812,-0.02073884755373001,-0.009019585326313972,-0.01079991739243269,-0.020980102941393852,-0.010155444964766502,0.0019449206301942468

Left,0.3278706967830658,0.38219505548477173,0.4326900541782379,0.47715994715690613,0.5139527320861816,0.40535297989845276,0.4144504964351654,0.4027869403362274,0.39889857172966003,0.37362581491470337,0.3807869553565979,0.37083926796913147,0.36820492148399353,0.3415428400039673,0.3483041226863861,0.34284403920173645,0.34063616394996643,0.30907773971557617,0.3183867335319519,0.3170899450778961,0.3148319125175476,0.5977482795715332,0.5821634531021118,0.5407316088676453,0.5138065814971924,0.5087380409240723,0.45851996541023254,0.4207870066165924,0.468779593706131,0.4941311776638031,0.4499318599700928,0.41517335176467896,0.47254011034965515,0.49376747012138367,0.4473385214805603,0.419242262840271,0.4722502827644348,0.49227550625801086,0.4470375180244446,0.41894370317459106,0.45854300260543823,0.4800346791744232,-1.695893274700211e-07,-0.02070494182407856,-0.030500805005431175,-0.04069316014647484,-0.04716427996754646,-0.0007043116493150592,-0.024825483560562134,-0.038268133997917175,-0.04333613067865372,0.00020299653988331556,-0.02329772710800171,-0.028139403089880943,-0.025589948520064354,-0.004270130302757025,-0.027797294780611992,-0.020213108509778976,-0.008421243168413639,-0.010775662958621979,-0.02100149542093277,-0.010156620293855667,0.0019071035785600543

Left,0.3458135724067688,0.39881882071495056,0.44965702295303345,0.49384233355522156,0.5312944650650024,0.4301854372024536,0.4378613829612732,0.42645949125289917,0.42462098598480225,0.3995659649372101,0.4051875174045563,0.3956896662712097,0.3943260908126831,0.3669368624687195,0.37192294001579285,0.3671268820762634,0.3661353886127472,0.33346444368362427,0.3416259288787842,0.34012728929519653,0.33893850445747375,0.5973349809646606,0.5844498872756958,0.540286660194397,0.5141575932502747,0.5132898092269897,0.4525158107280731,0.4193679392337799,0.46819087862968445,0.4890555739402771,0.4434555470943451,0.4158634543418884,0.4728807806968689,0.48945000767707825,0.4409688711166382,0.41840407252311707,0.4719613790512085,0.48831048607826233,0.44151750206947327,0.42004063725471497,0.459281861782074,0.4769584834575653,-1.6846030348460772e-07,-0.01761876419186592,-0.02663823403418064,-0.036797136068344116,-0.0433511920273304,0.0016181328101083636,-0.02167925424873829,-0.033913444727659225,-0.038363661617040634,0.0012109610252082348,-0.0218352098017931,-0.025572972372174263,-0.0221609715372324,-0.004303230904042721,-0.026586122810840607,-0.01836344413459301,-0.0065678879618644714,-0.011670473031699657,-0.020182032138109207,-0.00912527646869421,0.002880032639950514

Left,0.36191022396087646,0.41312482953071594,0.4658862054347992,0.5106027722358704,0.5470765233039856,0.4506949186325073,0.4629698395729065,0.4481026828289032,0.4429583251476288,0.4203561246395111,0.42723166942596436,0.4151783585548401,0.4137780964374542,0.3867098093032837,0.3922936022281647,0.38558948040008545,0.3850002586841583,0.35183650255203247,0.35835397243499756,0.35621878504753113,0.35518017411231995,0.5959166288375854,0.5844857692718506,0.5441539883613586,0.5184506177902222,0.5129382014274597,0.4542229175567627,0.415170282125473,0.4629703760147095,0.48432013392448425,0.4436926245689392,0.41353240609169006,0.47039100527763367,0.48476073145866394,0.44053786993026733,0.4159371852874756,0.4689500629901886,0.4829402267932892,0.44041961431503296,0.4177688658237457,0.456337034702301,0.4721902310848236,-1.576181887230632e-07,-0.020451970398426056,-0.0309588760137558,-0.04176593944430351,-0.04830530658364296,-0.0025842946488410234,-0.027544014155864716,-0.03980403393507004,-0.04389407858252525,-0.0018786470172926784,-0.025804439559578896,-0.028855793178081512,-0.02496057003736496,-0.006622303742915392,-0.02948141098022461,-0.02008323185145855,-0.0076973335817456245,-0.013485709205269814,-0.022706199437379837,-0.011419779621064663,0.0007465031230822206

Left,0.36028021574020386,0.41168132424354553,0.4632534980773926,0.5080606341362,0.5457746386528015,0.4481033980846405,0.46196168661117554,0.4464016854763031,0.43963342905044556,0.4174463748931885,0.4246194660663605,0.41190141439437866,0.41022616624832153,0.38503509759902954,0.3898409307003021,0.3832527995109558,0.3825007975101471,0.35182833671569824,0.3576732873916626,0.3560633659362793,0.3553710877895355,0.596659779548645,0.5846532583236694,0.5446042418479919,0.5178501605987549,0.5115017294883728,0.45508095622062683,0.4176905155181885,0.4630201458930969,0.4869418442249298,0.4445638656616211,0.414070188999176,0.4703786075115204,0.48926326632499695,0.44166335463523865,0.417621910572052,0.4683857560157776,0.48514577746391296,0.441949725151062,0.41549402475357056,0.4541589617729187,0.4734630882740021,-1.8793872413880308e-07,-0.022017888724803925,-0.03282636031508446,-0.0435374416410923,-0.0501352995634079,-0.003939231391996145,-0.02890271134674549,-0.042096178978681564,-0.04703493043780327,-0.0027698404155671597,-0.02696000039577484,-0.031199056655168533,-0.028241293504834175,-0.0071425484493374825,-0.03112645633518696,-0.023543179035186768,-0.012090683914721012,-0.013666285201907158,-0.02509113773703575,-0.015118098817765713,-0.0035157310776412487

Left,0.3805232644081116,0.43253305554389954,0.4843417704105377,0.5286535620689392,0.5649329423904419,0.469482421875,0.4800396263599396,0.46794846653938293,0.46151965856552124,0.43909746408462524,0.44749557971954346,0.4364577829837799,0.4326011538505554,0.4051870107650757,0.41297659277915955,0.40667036175727844,0.4039571285247803,0.3693980872631073,0.37987229228019714,0.37852951884269714,0.37602803111076355,0.5912846326828003,0.5807639360427856,0.5411517024040222,0.5172123908996582,0.512310266494751,0.45468178391456604,0.41505658626556396,0.4620877206325531,0.4875611662864685,0.4436473548412323,0.4132471978664398,0.4691971242427826,0.484772264957428,0.43988868594169617,0.4152921736240387,0.46901899576187134,0.48466983437538147,0.43862923979759216,0.41512781381607056,0.4548889696598053,0.4721745252609253,-1.6034501015838032e-07,-0.01755528151988983,-0.02685970440506935,-0.037325188517570496,-0.044042814522981644,-0.0008801854564808309,-0.027633637189865112,-0.04137260094285011,-0.045606691390275955,-0.0016785585321485996,-0.025918787345290184,-0.029418498277664185,-0.02597324550151825,-0.00790152233093977,-0.03224675729870796,-0.023068469017744064,-0.010433265939354897,-0.015876082703471184,-0.026417426764965057,-0.014932787977159023,-0.0023800001945346594

Left,0.37848395109176636,0.43108996748924255,0.48181068897247314,0.5263615846633911,0.5631384253501892,0.46646037697792053,0.47647786140441895,0.46493956446647644,0.45717930793762207,0.43520352244377136,0.4403100311756134,0.4299711287021637,0.4269420802593231,0.40231698751449585,0.40765270590782166,0.40252378582954407,0.40043193101882935,0.3683779537677765,0.3768479824066162,0.3765318989753723,0.37458696961402893,0.5925068259239197,0.5814915299415588,0.5421155095100403,0.5176728963851929,0.511389434337616,0.45760518312454224,0.41485804319381714,0.4575347304344177,0.4865538775920868,0.44683316349983215,0.4141386151313782,0.46936503052711487,0.4905572533607483,0.4428122043609619,0.41644972562789917,0.4680013656616211,0.48836562037467957,0.4412987232208252,0.41345250606536865,0.4527304768562317,0.4741130471229553,-1.8215094144125032e-07,-0.0192121472209692,-0.02917051687836647,-0.03996845334768295,-0.04738995432853699,-0.0027161710895597935,-0.029091093689203262,-0.0437060222029686,-0.048574358224868774,-0.002565566683188081,-0.027036255225539207,-0.032226596027612686,-0.029853951185941696,-0.0077713546343147755,-0.032425910234451294,-0.025611964985728264,-0.01427386049181223,-0.014841118827462196,-0.02725784108042717,-0.01776021160185337,-0.006135144270956516

Left,0.3891444206237793,0.4420926868915558,0.4948231875896454,0.537499725818634,0.5722651481628418,0.48150700330734253,0.49367907643318176,0.4799479842185974,0.4753689169883728,0.45005470514297485,0.4593921899795532,0.44732609391212463,0.44434383511543274,0.41619083285331726,0.4249136447906494,0.41818973422050476,0.41548776626586914,0.3815615177154541,0.392986536026001,0.3911140561103821,0.3878014087677002,0.5962125658988953,0.5868066549301147,0.5470929741859436,0.5199597477912903,0.5153423547744751,0.45634719729423523,0.4187310039997101,0.4682411849498749,0.48873835802078247,0.4445359408855438,0.4121316075325012,0.4702915549278259,0.482608437538147,0.4398411810398102,0.41259536147117615,0.4671194553375244,0.4805251955986023,0.43783265352249146,0.4118642210960388,0.4521442651748657,0.4689069986343384,-1.670920966034828e-07,-0.017859727144241333,-0.027177205309271812,-0.03708662837743759,-0.042774952948093414,-0.0021299191284924746,-0.025408951565623283,-0.036361608654260635,-0.0398738756775856,-0.002789148362353444,-0.0252924095839262,-0.027583958581089973,-0.023477021604776382,-0.008292648009955883,-0.030765578150749207,-0.02055290900170803,-0.0076646460220217705,-0.015518881380558014,-0.024603281170129776,-0.011911214329302311,0.0012969151139259338

Left,0.3926132321357727,0.44448086619377136,0.4955845773220062,0.5388007760047913,0.5739707946777344,0.4821084439754486,0.4919874370098114,0.4804561734199524,0.47573021054267883,0.45065441727638245,0.45734792947769165,0.4466692805290222,0.44353175163269043,0.41730931401252747,0.42355436086654663,0.418129026889801,0.4154115319252014,0.38292109966278076,0.392189085483551,0.39135169982910156,0.38861316442489624,0.5943714380264282,0.5845872163772583,0.5453691482543945,0.5187439322471619,0.5128940343856812,0.45583951473236084,0.4175463318824768,0.46541404724121094,0.49053719639778137,0.444663405418396,0.4118918776512146,0.470026433467865,0.4883142411708832,0.44064468145370483,0.413396418094635,0.46840664744377136,0.48708197474479675,0.44037288427352905,0.4130200445652008,0.4544665813446045,0.47493696212768555,-1.7557874798512785e-07,-0.018021434545516968,-0.02744128927588463,-0.037468694150447845,-0.04384435713291168,-0.003058098955079913,-0.02665139175951481,-0.03887839615345001,-0.04317925125360489,-0.0035920876543968916,-0.026079300791025162,-0.02934875153005123,-0.026096927002072334,-0.008915797807276249,-0.031957466155290604,-0.022785253822803497,-0.010434286668896675,-0.015927040949463844,-0.026865262538194656,-0.015414551831781864,-0.0027775419875979424

Left,0.41941502690315247,0.4717595875263214,0.5219215154647827,0.5632279515266418,0.5975320339202881,0.5082565546035767,0.5190055966377258,0.5033609867095947,0.49897974729537964,0.4774201810359955,0.48669466376304626,0.471957802772522,0.46946489810943604,0.44412514567375183,0.45219701528549194,0.44293317198753357,0.4419272541999817,0.4107482135295868,0.41940298676490784,0.41518884897232056,0.41352424025535583,0.5923275947570801,0.5812354683876038,0.5450611114501953,0.5212827324867249,0.5186933279037476,0.4539470374584198,0.42245185375213623,0.46933719515800476,0.4869690537452698,0.4421434700489044,0.41361045837402344,0.46898093819618225,0.4803088307380676,0.4380291700363159,0.41706377267837524,0.4681122899055481,0.47767606377601624,0.4378761351108551,0.4163561463356018,0.4550977051258087,0.4695225954055786,-1.5032165379125217e-07,-0.01754847541451454,-0.027263404801487923,-0.03777765855193138,-0.04433557763695717,9.936030437529553e-06,-0.02331504411995411,-0.034857384860515594,-0.03902866318821907,-0.0010748407803475857,-0.02308971807360649,-0.025449898093938828,-0.021477874368429184,-0.007232637144625187,-0.02877260185778141,-0.01889089308679104,-0.0066645327024161816,-0.01521247997879982,-0.02256278321146965,-0.009638938121497631,0.0030967865604907274

Left,0.4214368164539337,0.47318416833877563,0.5234745740890503,0.564214825630188,0.5985590219497681,0.5081686973571777,0.5177476406097412,0.5045689940452576,0.5010014772415161,0.47646403312683105,0.4849999248981476,0.4726791977882385,0.4700344502925873,0.44292640686035156,0.4506378173828125,0.4438292980194092,0.44192740321159363,0.409384161233902,0.41886284947395325,0.4170852303504944,0.4145703911781311,0.594575822353363,0.5826989412307739,0.545154869556427,0.5213748216629028,0.5185644030570984,0.4535272419452667,0.4237964451313019,0.47072914242744446,0.4897587299346924,0.4413464665412903,0.41536393761634827,0.47077322006225586,0.48343342542648315,0.4371379017829895,0.416930615901947,0.46797335147857666,0.4805900752544403,0.4375288188457489,0.41599223017692566,0.4550759494304657,0.47119852900505066,-1.3963123990379245e-07,-0.01903233490884304,-0.029060062021017075,-0.039303235709667206,-0.0456341952085495,-0.0027822968550026417,-0.025052808225154877,-0.03663020581007004,-0.041404642164707184,-0.003285571001470089,-0.02445683255791664,-0.027183718979358673,-0.024096321314573288,-0.008630698546767235,-0.030094804242253304,-0.0206997599452734,-0.009011066518723965,-0.01587524078786373,-0.02508663386106491,-0.013030597940087318,-0.0005566056934185326

Left,0.43255293369293213,0.4859735369682312,0.5367251038551331,0.5770469307899475,0.6118916273117065,0.5221477150917053,0.5368049740791321,0.5229376554489136,0.5179322957992554,0.49232199788093567,0.5041877031326294,0.4918089210987091,0.48752832412719727,0.4591285288333893,0.4708080291748047,0.4633879065513611,0.45903339982032776,0.4245159327983856,0.4374714195728302,0.43499717116355896,0.43118345737457275,0.5942721962928772,0.5819977521896362,0.5433942079544067,0.5200636982917786,0.5213610529899597,0.4595460891723633,0.42588526010513306,0.47303611040115356,0.48969587683677673,0.4471282362937927,0.41725844144821167,0.4715651273727417,0.4815947711467743,0.4420943856239319,0.4162672758102417,0.4684959352016449,0.479698121547699,0.4402061104774475,0.41858989000320435,0.45843544602394104,0.472948282957077,-1.546887062886526e-07,-0.015545523725450039,-0.02418254129588604,-0.034068185836076736,-0.04016885906457901,0.001029459061101079,-0.021540453657507896,-0.03290223702788353,-0.03716820478439331,-0.0008898709202185273,-0.021866608411073685,-0.024410134181380272,-0.021191848441958427,-0.00756535679101944,-0.028057215735316277,-0.018243111670017242,-0.006596081890165806,-0.015907047316432,-0.02325540967285633,-0.01077109482139349,0.0013667559251189232

Left,0.4512390196323395,0.5027064085006714,0.551886260509491,0.5919644832611084,0.6252802014350891,0.5349630117416382,0.5503126382827759,0.5383906364440918,0.532386302947998,0.5060725808143616,0.5188889503479004,0.5078935027122498,0.5020658373832703,0.4744245111942291,0.48789194226264954,0.48142242431640625,0.47482216358184814,0.4412756562232971,0.45762285590171814,0.4556778073310852,0.4505721628665924,0.6016523838043213,0.5917501449584961,0.5498818159103394,0.5243735313415527,0.5235400199890137,0.4614652693271637,0.42955297231674194,0.4775906801223755,0.49728694558143616,0.45058387517929077,0.4206555187702179,0.47699618339538574,0.49233025312423706,0.44566869735717773,0.4183613359928131,0.4727383255958557,0.4896273910999298,0.44348645210266113,0.41974639892578125,0.4595644176006317,0.4767860770225525,-1.5165898048508097e-07,-0.013494683429598808,-0.019620219245553017,-0.027273064479231834,-0.03117194212973118,0.006042757537215948,-0.014362460933625698,-0.02522224187850952,-0.02904464118182659,0.004645033739507198,-0.01440876442939043,-0.016865340992808342,-0.013629822991788387,-0.001497639692388475,-0.020759006962180138,-0.011255413293838501,0.000490823935251683,-0.009112251922488213,-0.016127122566103935,-0.004331231117248535,0.007485256064683199

Left,0.45258235931396484,0.5043509602546692,0.5527525544166565,0.5925449132919312,0.625905454158783,0.5360133051872253,0.5525189638137817,0.5413498282432556,0.5343553423881531,0.5071683526039124,0.5213432312011719,0.5109478235244751,0.5040275454521179,0.47535377740859985,0.4906812012195587,0.484691321849823,0.476584255695343,0.44159841537475586,0.4605400562286377,0.45921608805656433,0.45264732837677,0.6026037335395813,0.5911676287651062,0.5495197772979736,0.5248754024505615,0.5231819748878479,0.4596874415874481,0.42696255445480347,0.4763339161872864,0.497323602437973,0.44971129298210144,0.41897720098495483,0.4761475622653961,0.49280089139938354,0.4452882707118988,0.41650426387786865,0.4719225764274597,0.49047353863716125,0.44443997740745544,0.4185178279876709,0.4597223401069641,0.47831133008003235,-1.4945815962619236e-07,-0.013106524012982845,-0.019560877233743668,-0.02786286734044552,-0.032510045915842056,0.00666290707886219,-0.01433720625936985,-0.025948306545615196,-0.030267950147390366,0.004418216645717621,-0.015262391418218613,-0.018395133316516876,-0.015451828949153423,-0.0025837947614490986,-0.022768955677747726,-0.013220797292888165,-0.0010765076149255037,-0.011037779971957207,-0.019574612379074097,-0.007609372027218342,0.004778316244482994

Left,0.46423107385635376,0.5174681544303894,0.5661396980285645,0.6064557433128357,0.6410781741142273,0.5518503785133362,0.5684782862663269,0.555292546749115,0.5503208637237549,0.5250087380409241,0.5382499098777771,0.5257304906845093,0.5219353437423706,0.4941902756690979,0.5066737532615662,0.4993881583213806,0.4956620931625366,0.4612693786621094,0.47567474842071533,0.47370508313179016,0.4706237018108368,0.6043208837509155,0.5934503078460693,0.5544604063034058,0.5301401615142822,0.5283300876617432,0.46845823526382446,0.43320661783218384,0.47887659072875977,0.49662530422210693,0.45635509490966797,0.42477378249168396,0.47672200202941895,0.489265501499176,0.4496556222438812,0.4214773178100586,0.47105881571769714,0.484962522983551,0.4457111656665802,0.4216071665287018,0.4584672451019287,0.47494056820869446,-1.4590685282200866e-07,-0.015201983042061329,-0.022893721237778664,-0.03242195397615433,-0.03787187859416008,0.007767596282064915,-0.014622833579778671,-0.026453830301761627,-0.030608996748924255,0.006447899620980024,-0.015055056661367416,-0.018690969794988632,-0.015269948169589043,-0.00022522722429130226,-0.020386261865496635,-0.011560442857444286,0.0002917550737038255,-0.008763398975133896,-0.015444766730070114,-0.003960839007049799,0.007942523807287216

Left,0.467042475938797,0.5201559662818909,0.5688994526863098,0.6087701320648193,0.6430087685585022,0.5531469583511353,0.5689417123794556,0.5561355948448181,0.5521201491355896,0.5256245136260986,0.5380781888961792,0.5253204107284546,0.5218632221221924,0.4946366846561432,0.5062004327774048,0.49860918521881104,0.49428489804267883,0.46151694655418396,0.4748118817806244,0.47270292043685913,0.468809574842453,0.6058587431907654,0.5926104187965393,0.5527129173278809,0.5285301208496094,0.5272238850593567,0.466455340385437,0.4333588480949402,0.48080912232398987,0.49972379207611084,0.45479851961135864,0.42518267035484314,0.47866860032081604,0.4924888014793396,0.44941598176956177,0.4220423102378845,0.4725474715232849,0.48827844858169556,0.44745972752571106,0.42286843061447144,0.46051546931266785,0.47773873805999756,-1.3542783960929228e-07,-0.014199120923876762,-0.021262528374791145,-0.030052073299884796,-0.03497229516506195,0.00613542040809989,-0.01442517340183258,-0.025140510872006416,-0.029214655980467796,0.004152800887823105,-0.015442697331309319,-0.017771810293197632,-0.014367899857461452,-0.0027663707733154297,-0.022054310888051987,-0.011953652836382389,7.241350976983085e-05,-0.011411422863602638,-0.018629662692546844,-0.0064991838298738,0.005670271348208189

Left,0.5094597339630127,0.5622571706771851,0.6083235740661621,0.6503245830535889,0.6838496923446655,0.5821616053581238,0.6066553592681885,0.595081090927124,0.5855684280395508,0.555571436882019,0.5797220468521118,0.5687102675437927,0.557808518409729,0.5259600281715393,0.5503361821174622,0.5442665219306946,0.5334299802780151,0.49305179715156555,0.5161715745925903,0.5166485905647278,0.50905442237854,0.6124677062034607,0.593562126159668,0.5567108392715454,0.538389265537262,0.539482593536377,0.4623906910419464,0.4419644773006439,0.48748233914375305,0.5029963254928589,0.4532761573791504,0.4356692135334015,0.48805567622184753,0.5021213293075562,0.4494868218898773,0.4322837293148041,0.4807213246822357,0.49733665585517883,0.44972801208496094,0.43104982376098633,0.4670095145702362,0.48424631357192993,-7.343308539020654e-08,-0.016668612137436867,-0.026404060423374176,-0.037618812173604965,-0.04553528502583504,0.0015289044240489602,-0.021373284980654716,-0.035240426659584045,-0.041630178689956665,0.0003468231006991118,-0.020993180572986603,-0.02570304274559021,-0.02452750876545906,-0.005907309241592884,-0.026287714019417763,-0.01888059452176094,-0.008726202882826328,-0.01401573233306408,-0.022905733436346054,-0.012921339832246304,-0.0022121586371213198

Left,0.5080660581588745,0.5621655583381653,0.609545111656189,0.6486892700195312,0.6809616088867188,0.5843207836151123,0.6040857434272766,0.5935602188110352,0.5862787961959839,0.5584232211112976,0.5762966871261597,0.5649495720863342,0.5574859380722046,0.5288509130477905,0.5464828014373779,0.5393844246864319,0.5317596793174744,0.4954635798931122,0.5119922161102295,0.5114842653274536,0.5073829889297485,0.614747166633606,0.5927145481109619,0.5557169318199158,0.5376260876655579,0.5402758717536926,0.46642306447029114,0.44318386912345886,0.4862543046474457,0.5064745545387268,0.45601633191108704,0.43558698892593384,0.4849359393119812,0.5016362071037292,0.4513048827648163,0.4300996959209442,0.475105345249176,0.4923958480358124,0.4507087171077728,0.4306529760360718,0.46188950538635254,0.47655513882637024,-1.1927306786674308e-07,-0.012533178552985191,-0.02063472755253315,-0.03149127587676048,-0.03923903778195381,0.007927373051643372,-0.014084137976169586,-0.027991576120257378,-0.034371983259916306,0.004306919872760773,-0.016111858189105988,-0.021267622709274292,-0.020338060334324837,-0.004258560482412577,-0.02200910449028015,-0.014829366467893124,-0.0053589604794979095,-0.014752454124391079,-0.020166415721178055,-0.009676884859800339,0.0007434661383740604

Left,0.5232471227645874,0.580644965171814,0.6301943063735962,0.6693817973136902,0.7001878023147583,0.6079193949699402,0.6319370269775391,0.6163510084152222,0.6079909205436707,0.581787109375,0.6034033298492432,0.5871708989143372,0.5782908797264099,0.552097499370575,0.5720956921577454,0.5626135468482971,0.554944634437561,0.519547700881958,0.5403400659561157,0.5376003980636597,0.5320469737052917,0.6218266487121582,0.6035058498382568,0.5660743117332458,0.5501962304115295,0.5502574443817139,0.4747159481048584,0.4550316035747528,0.49741506576538086,0.5091590881347656,0.46191883087158203,0.4447377622127533,0.49332937598228455,0.5012566447257996,0.4535510838031769,0.4387425184249878,0.485336035490036,0.49602773785591125,0.44949302077293396,0.43589770793914795,0.47005394101142883,0.4832926094532013,-1.5251924878612044e-07,-0.008765202015638351,-0.01351931132376194,-0.021982548758387566,-0.026745706796646118,0.018040036782622337,-0.0022134792525321245,-0.014734338037669659,-0.020351499319076538,0.013028770685195923,-0.006558794528245926,-0.011551177129149437,-0.009896327741444111,0.002860237378627062,-0.014438023790717125,-0.007363445125520229,0.0023674466647207737,-0.009002724662423134,-0.013103432953357697,-0.002046495210379362,0.008935055695474148

